id,year,stage,team,match_num,score,point,goal,win,point_last,goal_last,score_last,win_last,rank_last
15444,2013,Ｊ２,ヴィッセル神戸,28,0,0,-3,1,56,36,46,15,21
15445,2013,Ｊ２,ガンバ大阪,28,1,3,3,1,57,42,58,8,22
15458,2013,Ｊ２,ＦＣ岐阜,29,1,0,-3,0,24,-30,23,12,1
15452,2013,Ｊ２,ザスパクサツ群馬,29,1,3,3,1,24,-27,24,13,2
15451,2013,Ｊ２,ガイナーレ鳥取,29,1,1,0,0,26,-21,26,8,3
15460,2013,Ｊ２,ギラヴァンツ北九州,29,0,0,-3,1,28,-21,32,8,4
15452,2013,Ｊ２,ロアッソ熊本,29,0,0,-3,1,29,-15,30,4,5
15457,2013,Ｊ２,カターレ富山,29,0,0,-3,1,30,-15,28,12,6
15453,2013,Ｊ２,横浜ＦＣ,29,1,3,3,1,31,-12,26,7,7
15460,2013,Ｊ２,愛媛ＦＣ,29,3,3,3,1,32,-15,27,14,8
15451,2013,Ｊ２,栃木ＳＣ,29,1,1,0,0,35,-6,34,11,9
15450,2013,Ｊ２,モンテディオ山形,29,3,3,3,1,36,-6,49,12,10
15454,2013,Ｊ２,松本山雅ＦＣ,29,3,3,3,1,37,-3,29,9,11
15459,2013,Ｊ２,ファジアーノ岡山,29,2,3,3,1,38,6,31,8,12
15458,2013,Ｊ２,水戸ホーリーホック,29,4,3,3,0,40,3,33,10,13
15456,2013,Ｊ２,アビスパ福岡,29,2,3,3,1,40,3,29,11,14
15455,2013,Ｊ２,コンサドーレ札幌,29,0,0,-3,1,41,0,38,13,15
15459,2013,Ｊ２,東京ヴェルディ,29,0,0,-3,1,42,12,39,10,16
15457,2013,Ｊ２,徳島ヴォルティス,29,2,3,3,1,45,9,40,13,17
15453,2013,Ｊ２,京都サンガF.C.,29,0,0,-3,1,47,18,48,8,18
15456,2013,Ｊ２,Ｖ・ファーレン長崎,29,1,0,-3,1,47,18,32,12,19
15454,2013,Ｊ２,ジェフユナイテッド千葉,29,2,0,-3,1,50,24,45,10,20
15450,2013,Ｊ２,ヴィッセル神戸,29,2,0,-3,1,56,33,46,16,21
15455,2013,Ｊ２,ガンバ大阪,29,3,3,3,1,60,45,59,9,22
15469,2013,Ｊ２,ＦＣ岐阜,30,0,0,-3,1,24,-33,24,12,1
15465,2013,Ｊ２,ザスパクサツ群馬,30,2,1,0,0,27,-24,25,14,2
15471,2013,Ｊ２,ガイナーレ鳥取,30,1,0,-3,0,27,-21,27,8,3
15469,2013,Ｊ２,ギラヴァンツ北九州,30,2,3,3,1,28,-24,32,9,4
15470,2013,Ｊ２,ロアッソ熊本,30,0,0,-3,0,29,-18,30,5,5
15466,2013,Ｊ２,カターレ富山,30,0,0,-3,0,30,-18,28,13,6
15461,2013,Ｊ２,横浜ＦＣ,30,0,0,-3,1,34,-9,27,8,7
15462,2013,Ｊ２,愛媛ＦＣ,30,0,0,-3,1,35,-12,30,15,8
15464,2013,Ｊ２,栃木ＳＣ,30,1,1,0,0,36,-6,35,11,9
15464,2013,Ｊ２,モンテディオ山形,30,1,1,0,0,39,-3,52,13,10
15466,2013,Ｊ２,松本山雅ＦＣ,30,1,3,3,0,40,0,32,10,11
15462,2013,Ｊ２,コンサドーレ札幌,30,3,3,3,1,41,-3,38,14,12
15467,2013,Ｊ２,ファジアーノ岡山,30,4,3,3,0,41,9,33,9,13
15468,2013,Ｊ２,東京ヴェルディ,30,1,0,-3,1,42,9,39,11,14
15463,2013,Ｊ２,水戸ホーリーホック,30,0,1,0,0,43,6,37,10,15
15463,2013,Ｊ２,アビスパ福岡,30,0,1,0,0,43,6,31,12,16
15467,2013,Ｊ２,京都サンガF.C.,30,2,0,-3,0,47,15,48,9,17
15461,2013,Ｊ２,Ｖ・ファーレン長崎,30,2,3,3,1,47,15,33,13,18
15470,2013,Ｊ２,徳島ヴォルティス,30,1,3,3,0,48,12,42,14,19
15465,2013,Ｊ２,ジェフユナイテッド千葉,30,2,1,0,0,50,21,47,11,20
15468,2013,Ｊ２,ヴィッセル神戸,30,2,3,3,1,56,30,48,17,21
15471,2013,Ｊ２,ガンバ大阪,30,7,3,3,0,63,48,62,10,22
15479,2013,Ｊ２,ＦＣ岐阜,31,1,1,0,0,24,-36,24,13,1
15477,2013,Ｊ２,ガイナーレ鳥取,31,0,0,-3,0,27,-24,28,8,2
15473,2013,Ｊ２,ザスパクサツ群馬,31,2,3,3,1,28,-24,27,14,3
15482,2013,Ｊ２,ロアッソ熊本,31,1,0,-3,0,29,-21,30,5,4
15476,2013,Ｊ２,カターレ富山,31,1,0,-3,0,30,-21,28,13,5
15482,2013,Ｊ２,ギラヴァンツ北九州,31,2,3,3,0,31,-21,34,10,6
15475,2013,Ｊ２,横浜ＦＣ,31,2,1,0,0,34,-12,27,9,7
15473,2013,Ｊ２,愛媛ＦＣ,31,1,0,-3,1,35,-15,30,16,8
15481,2013,Ｊ２,栃木ＳＣ,31,3,3,3,0,37,-6,36,11,9
15476,2013,Ｊ２,モンテディオ山形,31,3,3,3,0,40,-3,53,13,10
15474,2013,Ｊ２,東京ヴェルディ,31,1,0,-3,0,42,6,40,12,11
15474,2013,Ｊ２,松本山雅ＦＣ,31,3,3,3,0,43,3,33,10,12
15472,2013,Ｊ２,コンサドーレ札幌,31,3,3,3,0,44,0,41,15,13
15472,2013,Ｊ２,水戸ホーリーホック,31,1,0,-3,0,44,6,37,10,14
15480,2013,Ｊ２,アビスパ福岡,31,0,0,-3,1,44,6,31,12,15
15481,2013,Ｊ２,ファジアーノ岡山,31,1,0,-3,0,44,12,37,9,16
15478,2013,Ｊ２,京都サンガF.C.,31,1,1,0,0,47,12,50,9,17
15477,2013,Ｊ２,Ｖ・ファーレン長崎,31,3,3,3,0,50,18,35,14,18
15478,2013,Ｊ２,徳島ヴォルティス,31,1,1,0,0,51,15,43,14,19
15479,2013,Ｊ２,ジェフユナイテッド千葉,31,1,1,0,0,51,21,49,11,20
15480,2013,Ｊ２,ヴィッセル神戸,31,4,3,3,1,59,33,50,18,21
15475,2013,Ｊ２,ガンバ大阪,31,2,1,0,0,66,51,69,10,22
15488,2013,Ｊ２,ＦＣ岐阜,32,1,0,-3,0,25,-36,25,13,1
15487,2013,Ｊ２,ガイナーレ鳥取,32,1,0,-3,1,27,-27,28,8,2
15492,2013,Ｊ２,ロアッソ熊本,32,0,0,-3,1,29,-24,31,5,3
15493,2013,Ｊ２,カターレ富山,32,0,1,0,0,30,-24,29,13,4
15486,2013,Ｊ２,ザスパクサツ群馬,32,0,0,-3,1,31,-21,29,15,5
15491,2013,Ｊ２,ギラヴァンツ北九州,32,2,0,-3,0,34,-18,36,10,6
15493,2013,Ｊ２,愛媛ＦＣ,32,0,1,0,0,35,-18,31,17,7
15486,2013,Ｊ２,横浜ＦＣ,32,2,3,3,1,35,-12,29,9,8
15485,2013,Ｊ２,栃木ＳＣ,32,0,0,-3,0,40,-3,39,11,9
15488,2013,Ｊ２,東京ヴェルディ,32,2,3,3,0,42,3,41,12,10
15484,2013,Ｊ２,モンテディオ山形,32,2,3,3,1,43,0,56,13,11
15484,2013,Ｊ２,水戸ホーリーホック,32,1,0,-3,1,44,3,38,10,12
15490,2013,Ｊ２,アビスパ福岡,32,3,0,-3,0,44,3,31,13,13
15483,2013,Ｊ２,ファジアーノ岡山,32,2,1,0,0,44,9,38,9,14
15487,2013,Ｊ２,松本山雅ＦＣ,32,2,3,3,1,46,6,36,10,15
15483,2013,Ｊ２,コンサドーレ札幌,32,2,1,0,0,47,3,44,15,16
15492,2013,Ｊ２,京都サンガF.C.,32,2,3,3,1,48,12,51,9,17
15485,2013,Ｊ２,徳島ヴォルティス,32,1,3,3,0,52,15,44,14,18
15490,2013,Ｊ２,ジェフユナイテッド千葉,32,4,3,3,0,52,21,50,11,19
15489,2013,Ｊ２,Ｖ・ファーレン長崎,32,2,3,3,0,53,21,38,14,20
15491,2013,Ｊ２,ヴィッセル神戸,32,3,3,3,0,62,36,54,19,21
15489,2013,Ｊ２,ガンバ大阪,32,1,0,-3,0,67,51,71,10,22
15495,2013,Ｊ２,ＦＣ岐阜,33,1,3,3,0,25,-39,26,13,1
15499,2013,Ｊ２,ガイナーレ鳥取,33,1,1,0,0,27,-30,29,9,2
15503,2013,Ｊ２,ロアッソ熊本,33,2,3,3,1,29,-27,31,6,3
15497,2013,Ｊ２,カターレ富山,33,0,1,0,0,31,-24,29,13,4
15495,2013,Ｊ２,ザスパクサツ群馬,33,0,0,-3,0,31,-24,29,16,5
15497,2013,Ｊ２,ギラヴァンツ北九州,33,0,1,0,0,34,-21,38,10,6
15499,2013,Ｊ２,愛媛ＦＣ,33,1,1,0,0,36,-18,31,17,7
15501,2013,Ｊ２,横浜ＦＣ,33,5,3,3,0,38,-9,31,10,8
15494,2013,Ｊ２,栃木ＳＣ,33,4,3,3,1,40,-6,39,11,9
15498,2013,Ｊ２,水戸ホーリーホック,33,0,0,-3,1,44,0,39,11,10
15501,2013,Ｊ２,アビスパ福岡,33,1,0,-3,0,44,0,34,13,11
15503,2013,Ｊ２,東京ヴェルディ,33,1,0,-3,1,45,6,43,12,12
15500,2013,Ｊ２,ファジアーノ岡山,33,2,3,3,1,45,9,40,9,13
15504,2013,Ｊ２,モンテディオ山形,33,2,1,0,0,46,3,58,14,14
15494,2013,Ｊ２,コンサドーレ札幌,33,3,0,-3,1,48,3,46,15,15
15500,2013,Ｊ２,松本山雅ＦＣ,33,1,0,-3,1,49,9,38,11,16
15496,2013,Ｊ２,京都サンガF.C.,33,2,3,3,0,51,15,53,10,17
15504,2013,Ｊ２,徳島ヴォルティス,33,2,1,0,0,55,18,45,14,18
15496,2013,Ｊ２,ジェフユナイテッド千葉,33,1,0,-3,0,55,24,54,11,19
15502,2013,Ｊ２,Ｖ・ファーレン長崎,33,0,0,-3,0,56,24,40,14,20
15502,2013,Ｊ２,ヴィッセル神戸,33,2,3,3,0,65,39,57,19,21
15498,2013,Ｊ２,ガンバ大阪,33,5,3,3,1,67,48,72,10,22
15510,2013,Ｊ２,ＦＣ岐阜,34,2,3,3,1,28,-36,27,13,1
15510,2013,Ｊ２,ガイナーレ鳥取,34,1,0,-3,1,28,-30,30,9,2
15508,2013,Ｊ２,ザスパクサツ群馬,34,0,0,-3,0,31,-27,29,16,3
15507,2013,Ｊ２,ロアッソ熊本,34,1,1,0,0,32,-24,33,7,4
15511,2013,Ｊ２,カターレ富山,34,2,0,-3,1,32,-24,29,13,5
15513,2013,Ｊ２,ギラヴァンツ北九州,34,2,3,3,1,35,-21,38,10,6
15515,2013,Ｊ２,愛媛ＦＣ,34,0,0,-3,0,37,-18,32,17,7
15515,2013,Ｊ２,横浜ＦＣ,34,1,3,3,0,41,-6,36,10,8
15508,2013,Ｊ２,栃木ＳＣ,34,1,3,3,0,43,-3,43,12,9
15507,2013,Ｊ２,水戸ホーリーホック,34,1,1,0,0,44,-3,39,12,10
15506,2013,Ｊ２,アビスパ福岡,34,1,0,-3,1,44,-3,35,13,11
15514,2013,Ｊ２,東京ヴェルディ,34,1,3,3,1,45,3,44,13,12
15506,2013,Ｊ２,モンテディオ山形,34,2,3,3,1,47,3,60,14,13
15505,2013,Ｊ２,コンサドーレ札幌,34,1,3,3,1,48,0,49,16,14
15513,2013,Ｊ２,ファジアーノ岡山,34,1,0,-3,1,48,12,42,10,15
15509,2013,Ｊ２,松本山雅ＦＣ,34,2,1,0,0,49,6,39,12,16
15511,2013,Ｊ２,京都サンガF.C.,34,3,3,3,1,54,18,55,10,17
15514,2013,Ｊ２,ジェフユナイテッド千葉,34,0,0,-3,1,55,21,55,11,18
15512,2013,Ｊ２,徳島ヴォルティス,34,2,0,-3,1,56,18,47,14,19
15505,2013,Ｊ２,Ｖ・ファーレン長崎,34,0,0,-3,1,56,21,40,14,20
15512,2013,Ｊ２,ヴィッセル神戸,34,3,3,3,1,68,42,59,19,21
15509,2013,Ｊ２,ガンバ大阪,34,2,1,0,0,70,51,77,11,22
15523,2013,Ｊ２,ガイナーレ鳥取,35,1,0,-3,1,28,-33,31,10,1
15526,2013,Ｊ２,ＦＣ岐阜,35,2,1,0,0,31,-33,29,14,2
15517,2013,Ｊ２,ザスパクサツ群馬,35,1,0,-3,1,31,-30,29,16,3
15524,2013,Ｊ２,カターレ富山,35,4,3,3,0,32,-27,31,14,4
15525,2013,Ｊ２,ロアッソ熊本,35,2,3,3,1,33,-24,34,7,5
15520,2013,Ｊ２,愛媛ＦＣ,35,1,3,3,0,37,-21,32,17,6
15516,2013,Ｊ２,ギラヴァンツ北九州,35,1,3,3,0,38,-18,40,11,7
15524,2013,Ｊ２,アビスパ福岡,35,1,0,-3,0,44,-6,36,14,8
15526,2013,Ｊ２,横浜ＦＣ,35,2,1,0,0,44,-3,37,10,9
15521,2013,Ｊ２,水戸ホーリーホック,35,1,1,0,0,45,-3,40,12,10
15518,2013,Ｊ２,栃木ＳＣ,35,2,1,0,0,46,0,44,12,11
15517,2013,Ｊ２,東京ヴェルディ,35,2,3,3,1,48,6,45,14,12
15522,2013,Ｊ２,ファジアーノ岡山,35,3,3,3,1,48,9,43,11,13
15518,2013,Ｊ２,松本山雅ＦＣ,35,2,1,0,0,50,6,41,12,14
15516,2013,Ｊ２,モンテディオ山形,35,0,0,-3,0,50,6,62,15,15
15525,2013,Ｊ２,コンサドーレ札幌,35,1,0,-3,1,51,3,50,17,16
15522,2013,Ｊ２,ジェフユナイテッド千葉,35,0,0,-3,1,55,18,55,12,17
15523,2013,Ｊ２,徳島ヴォルティス,35,2,3,3,1,56,15,49,15,18
15519,2013,Ｊ２,Ｖ・ファーレン長崎,35,0,0,-3,1,56,18,40,15,19
15519,2013,Ｊ２,京都サンガF.C.,35,2,3,3,1,57,21,58,11,20
15521,2013,Ｊ２,ヴィッセル神戸,35,1,1,0,0,71,45,62,20,21
15520,2013,Ｊ２,ガンバ大阪,35,0,0,-3,0,71,51,79,11,22
15534,2013,Ｊ２,ガイナーレ鳥取,36,0,0,-3,0,28,-36,32,11,1
15527,2013,Ｊ２,ザスパクサツ群馬,36,3,3,3,0,31,-33,30,17,2
15533,2013,Ｊ２,ＦＣ岐阜,36,1,0,-3,0,32,-33,31,14,3
15532,2013,Ｊ２,カターレ富山,36,1,0,-3,0,35,-24,35,14,4
15532,2013,Ｊ２,ロアッソ熊本,36,2,3,3,0,36,-21,36,8,5
15535,2013,Ｊ２,愛媛ＦＣ,36,4,3,3,1,40,-18,33,17,6
15536,2013,Ｊ２,ギラヴァンツ北九州,36,0,0,-3,0,41,-15,41,11,7
15536,2013,Ｊ２,アビスパ福岡,36,2,3,3,0,44,-9,37,14,8
15531,2013,Ｊ２,横浜ＦＣ,36,1,1,0,0,45,-3,39,10,9
15528,2013,Ｊ２,水戸ホーリーホック,36,0,1,0,0,46,-3,41,12,10
15529,2013,Ｊ２,栃木ＳＣ,36,4,3,3,1,47,0,46,12,11
15531,2013,Ｊ２,モンテディオ山形,36,1,1,0,0,50,3,62,15,12
15527,2013,Ｊ２,コンサドーレ札幌,36,1,0,-3,0,51,0,51,18,13
15533,2013,Ｊ２,松本山雅ＦＣ,36,2,3,3,0,51,6,43,12,14
15535,2013,Ｊ２,東京ヴェルディ,36,0,0,-3,1,51,9,47,15,15
15537,2013,Ｊ２,ファジアーノ岡山,36,1,1,0,0,51,12,46,12,16
15530,2013,Ｊ２,ジェフユナイテッド千葉,36,2,3,3,1,55,15,55,13,17
15537,2013,Ｊ２,Ｖ・ファーレン長崎,36,1,1,0,0,56,15,40,16,18
15528,2013,Ｊ２,徳島ヴォルティス,36,0,1,0,0,59,18,51,16,19
15534,2013,Ｊ２,京都サンガF.C.,36,1,3,3,0,60,24,60,12,20
15529,2013,Ｊ２,ガンバ大阪,36,2,0,-3,1,71,48,79,11,21
15530,2013,Ｊ２,ヴィッセル神戸,36,1,0,-3,1,72,45,63,20,22
15547,2013,Ｊ２,ガイナーレ鳥取,37,1,1,0,0,28,-39,32,11,1
15548,2013,Ｊ２,ＦＣ岐阜,37,0,0,-3,1,32,-36,32,14,2
15541,2013,Ｊ２,ザスパクサツ群馬,37,2,0,-3,0,34,-30,33,17,3
15543,2013,Ｊ２,カターレ富山,37,1,0,-3,1,35,-27,36,14,4
15542,2013,Ｊ２,ロアッソ熊本,37,0,0,-3,1,39,-18,38,8,5
15539,2013,Ｊ２,ギラヴァンツ北九州,37,2,1,0,0,41,-18,41,11,6
15545,2013,Ｊ２,愛媛ＦＣ,37,1,1,0,0,43,-15,37,18,7
15546,2013,Ｊ２,横浜ＦＣ,37,1,3,3,0,46,-3,40,10,8
15547,2013,Ｊ２,アビスパ福岡,37,1,1,0,0,47,-6,39,14,9
15539,2013,Ｊ２,水戸ホーリーホック,37,2,1,0,0,47,-3,41,12,10
15540,2013,Ｊ２,栃木ＳＣ,37,4,3,3,1,50,3,50,13,11
15538,2013,Ｊ２,コンサドーレ札幌,37,3,3,3,1,51,-3,52,18,12
15538,2013,Ｊ２,モンテディオ山形,37,1,0,-3,1,51,3,63,15,13
15540,2013,Ｊ２,東京ヴェルディ,37,2,0,-3,1,51,6,47,16,14
15545,2013,Ｊ２,ファジアーノ岡山,37,1,1,0,0,52,12,47,12,15
15544,2013,Ｊ２,松本山雅ＦＣ,37,0,0,-3,1,54,9,45,12,16
15548,2013,Ｊ２,Ｖ・ファーレン長崎,37,3,3,3,1,57,15,41,16,17
15542,2013,Ｊ２,ジェフユナイテッド千葉,37,6,3,3,1,58,18,57,14,18
15546,2013,Ｊ２,徳島ヴォルティス,37,0,0,-3,0,60,18,51,16,19
15541,2013,Ｊ２,京都サンガF.C.,37,3,3,3,0,63,27,61,12,20
15543,2013,Ｊ２,ガンバ大阪,37,3,3,3,1,71,45,81,12,21
15544,2013,Ｊ２,ヴィッセル神戸,37,7,3,3,1,72,42,64,21,22
15557,2013,Ｊ２,ガイナーレ鳥取,38,1,0,-3,0,29,-39,33,11,1
15555,2013,Ｊ２,ＦＣ岐阜,38,0,0,-3,0,32,-39,32,15,2
15550,2013,Ｊ２,ザスパクサツ群馬,38,2,3,3,1,34,-33,35,17,3
15554,2013,Ｊ２,カターレ富山,38,2,3,3,1,35,-30,37,15,4
15559,2013,Ｊ２,ロアッソ熊本,38,1,3,3,1,39,-21,38,9,5
15551,2013,Ｊ２,ギラヴァンツ北九州,38,0,0,-3,1,42,-18,43,11,6
15549,2013,Ｊ２,愛媛ＦＣ,38,0,0,-3,1,44,-15,38,18,7
15553,2013,Ｊ２,アビスパ福岡,38,1,0,-3,1,48,-6,40,14,8
15554,2013,Ｊ２,水戸ホーリーホック,38,1,0,-3,1,48,-3,43,12,9
15552,2013,Ｊ２,横浜ＦＣ,38,1,0,-3,0,49,0,41,10,10
15549,2013,Ｊ２,モンテディオ山形,38,3,3,3,1,51,0,64,16,11
15551,2013,Ｊ２,東京ヴェルディ,38,1,3,3,1,51,3,49,17,12
15555,2013,Ｊ２,栃木ＳＣ,38,1,3,3,0,53,6,54,14,13
15550,2013,Ｊ２,ファジアーノ岡山,38,1,0,-3,1,53,12,48,12,14
15556,2013,Ｊ２,コンサドーレ札幌,38,0,0,-3,1,54,0,55,19,15
15553,2013,Ｊ２,松本山雅ＦＣ,38,2,3,3,1,54,6,45,13,16
15558,2013,Ｊ２,徳島ヴォルティス,38,1,0,-3,0,60,15,51,16,17
15559,2013,Ｊ２,Ｖ・ファーレン長崎,38,0,0,-3,1,60,18,44,17,18
15552,2013,Ｊ２,ジェフユナイテッド千葉,38,2,3,3,0,61,21,63,15,19
15556,2013,Ｊ２,京都サンガF.C.,38,2,3,3,1,66,30,64,12,20
15558,2013,Ｊ２,ガンバ大阪,38,5,3,3,0,74,48,84,13,21
15557,2013,Ｊ２,ヴィッセル神戸,38,2,3,3,0,75,45,71,22,22
15566,2013,Ｊ２,ガイナーレ鳥取,39,0,0,-3,1,29,-42,34,11,1
15561,2013,Ｊ２,ＦＣ岐阜,39,2,1,0,0,32,-42,32,15,2
15569,2013,Ｊ２,ザスパクサツ群馬,39,2,0,-3,1,37,-30,37,18,3
15562,2013,Ｊ２,カターレ富山,39,2,3,3,0,38,-27,39,16,4
15569,2013,Ｊ２,ギラヴァンツ北九州,39,3,3,3,1,42,-21,43,12,5
15564,2013,Ｊ２,ロアッソ熊本,39,0,0,-3,1,42,-18,39,10,6
15567,2013,Ｊ２,愛媛ＦＣ,39,2,1,0,0,44,-18,38,19,7
15568,2013,Ｊ２,アビスパ福岡,39,1,3,3,1,48,-9,41,15,8
15567,2013,Ｊ２,水戸ホーリーホック,39,2,1,0,0,48,-6,44,13,9
15563,2013,Ｊ２,横浜ＦＣ,39,1,0,-3,0,49,-3,42,10,10
15566,2013,Ｊ２,ファジアーノ岡山,39,2,3,3,1,53,9,49,13,11
15560,2013,Ｊ２,コンサドーレ札幌,39,1,3,3,1,54,-3,55,20,12
15561,2013,Ｊ２,モンテディオ山形,39,2,1,0,0,54,3,67,17,13
15562,2013,Ｊ２,東京ヴェルディ,39,1,0,-3,0,54,6,50,18,14
15570,2013,Ｊ２,栃木ＳＣ,39,0,0,-3,1,56,9,55,14,15
15563,2013,Ｊ２,松本山雅ＦＣ,39,3,3,3,0,57,9,47,14,16
15568,2013,Ｊ２,徳島ヴォルティス,39,0,0,-3,1,60,12,52,16,17
15570,2013,Ｊ２,Ｖ・ファーレン長崎,39,2,3,3,1,60,15,44,18,18
15560,2013,Ｊ２,ジェフユナイテッド千葉,39,0,0,-3,1,64,24,65,15,19
15565,2013,Ｊ２,京都サンガF.C.,39,0,1,0,0,69,33,66,13,20
15564,2013,Ｊ２,ガンバ大阪,39,4,3,3,1,77,51,89,13,21
15565,2013,Ｊ２,ヴィッセル神戸,39,0,1,0,0,78,48,73,22,22
15579,2013,Ｊ２,ガイナーレ鳥取,40,1,1,0,0,29,-45,34,12,1
15577,2013,Ｊ２,ＦＣ岐阜,40,1,1,0,0,33,-42,34,15,2
15579,2013,Ｊ２,ザスパクサツ群馬,40,1,1,0,0,37,-33,39,19,3
15576,2013,Ｊ２,カターレ富山,40,0,0,-3,0,41,-24,41,16,4
15581,2013,Ｊ２,ロアッソ熊本,40,1,1,0,0,42,-21,39,11,5
15573,2013,Ｊ２,ギラヴァンツ北九州,40,2,0,-3,1,45,-18,46,13,6
15577,2013,Ｊ２,愛媛ＦＣ,40,1,1,0,0,45,-18,40,19,7
15576,2013,Ｊ２,横浜ＦＣ,40,1,3,3,0,49,-6,43,10,8
15572,2013,Ｊ２,水戸ホーリーホック,40,1,3,3,1,49,-6,46,13,9
15581,2013,Ｊ２,アビスパ福岡,40,1,1,0,0,51,-6,42,16,10
15572,2013,Ｊ２,東京ヴェルディ,40,0,0,-3,1,54,3,51,18,11
15575,2013,Ｊ２,モンテディオ山形,40,3,3,3,0,55,3,69,17,12
15573,2013,Ｊ２,栃木ＳＣ,40,3,3,3,1,56,6,55,15,13
15580,2013,Ｊ２,ファジアーノ岡山,40,0,0,-3,1,56,12,51,14,14
15571,2013,Ｊ２,コンサドーレ札幌,40,1,3,3,1,57,0,56,21,15
15580,2013,Ｊ２,徳島ヴォルティス,40,2,3,3,1,60,9,52,17,16
15575,2013,Ｊ２,松本山雅ＦＣ,40,2,0,-3,0,60,12,50,14,17
15574,2013,Ｊ２,Ｖ・ファーレン長崎,40,2,3,3,0,63,18,46,19,18
15574,2013,Ｊ２,ジェフユナイテッド千葉,40,0,0,-3,0,64,21,65,16,19
15578,2013,Ｊ２,京都サンガF.C.,40,0,0,-3,0,70,33,66,13,20
15571,2013,Ｊ２,ヴィッセル神戸,40,0,0,-3,1,79,48,73,22,21
15578,2013,Ｊ２,ガンバ大阪,40,2,3,3,0,80,54,93,14,22
15590,2013,Ｊ２,ガイナーレ鳥取,41,1,0,-3,1,30,-45,35,12,1
15586,2013,Ｊ２,ＦＣ岐阜,41,0,0,-3,0,34,-42,35,15,2
15583,2013,Ｊ２,ザスパクサツ群馬,41,2,1,0,0,38,-33,40,19,3
15588,2013,Ｊ２,カターレ富山,41,3,3,3,0,41,-27,41,16,4
15592,2013,Ｊ２,ロアッソ熊本,41,0,0,-3,0,43,-21,40,11,5
15590,2013,Ｊ２,ギラヴァンツ北九州,41,2,3,3,1,45,-21,48,14,6
15589,2013,Ｊ２,愛媛ＦＣ,41,2,1,0,0,46,-18,41,19,7
15589,2013,Ｊ２,アビスパ福岡,41,2,1,0,0,52,-6,43,16,8
15592,2013,Ｊ２,横浜ＦＣ,41,1,3,3,0,52,-3,44,10,9
15582,2013,Ｊ２,水戸ホーリーホック,41,2,3,3,1,52,-3,47,14,10
15585,2013,Ｊ２,東京ヴェルディ,41,1,1,0,0,54,0,51,19,11
15588,2013,Ｊ２,ファジアーノ岡山,41,1,0,-3,0,56,9,51,15,12
15587,2013,Ｊ２,モンテディオ山形,41,2,0,-3,1,58,6,72,17,13
15584,2013,Ｊ２,栃木ＳＣ,41,1,1,0,0,59,9,58,16,14
15586,2013,Ｊ２,コンサドーレ札幌,41,3,3,3,0,60,3,57,22,15
15591,2013,Ｊ２,松本山雅ＦＣ,41,1,3,3,0,60,9,52,14,16
15585,2013,Ｊ２,徳島ヴォルティス,41,1,1,0,0,63,12,54,18,17
15584,2013,Ｊ２,ジェフユナイテッド千葉,41,1,1,0,0,64,18,65,16,18
15591,2013,Ｊ２,Ｖ・ファーレン長崎,41,0,0,-3,0,66,21,48,19,19
15582,2013,Ｊ２,京都サンガF.C.,41,1,0,-3,1,70,30,66,13,20
15583,2013,Ｊ２,ヴィッセル神戸,41,2,1,0,0,79,45,73,23,21
15587,2013,Ｊ２,ガンバ大阪,41,3,3,3,1,83,57,95,14,22
15601,2013,Ｊ２,ガイナーレ鳥取,42,2,1,0,0,30,-48,36,13,1
15598,2013,Ｊ２,ＦＣ岐阜,42,2,3,3,0,34,-45,35,15,2
15595,2013,Ｊ２,ザスパクサツ群馬,42,1,1,0,0,39,-33,42,19,3
15600,2013,Ｊ２,ロアッソ熊本,42,0,0,-3,1,43,-24,40,11,4
15598,2013,Ｊ２,カターレ富山,42,1,0,-3,0,44,-24,44,16,5
15597,2013,Ｊ２,愛媛ＦＣ,42,0,0,-3,1,47,-18,43,19,6
15593,2013,Ｊ２,ギラヴァンツ北九州,42,0,1,0,0,48,-18,50,15,7
15602,2013,Ｊ２,アビスパ福岡,42,2,3,3,1,53,-6,45,16,8
15596,2013,Ｊ２,横浜ＦＣ,42,4,3,3,1,55,0,45,10,9
15596,2013,Ｊ２,水戸ホーリーホック,42,1,0,-3,1,55,0,49,15,10
15594,2013,Ｊ２,東京ヴェルディ,42,0,1,0,0,55,0,52,19,11
15602,2013,Ｊ２,ファジアーノ岡山,42,0,0,-3,1,56,6,52,15,12
15594,2013,Ｊ２,モンテディオ山形,42,0,1,0,0,58,3,74,18,13
15599,2013,Ｊ２,栃木ＳＣ,42,2,3,3,0,60,9,59,16,14
15593,2013,Ｊ２,コンサドーレ札幌,42,0,1,0,0,63,6,60,22,15
15597,2013,Ｊ２,松本山雅ＦＣ,42,1,3,3,1,63,12,53,14,16
15603,2013,Ｊ２,徳島ヴォルティス,42,1,3,3,0,64,12,55,18,17
15601,2013,Ｊ２,ジェフユナイテッド千葉,42,2,1,0,0,65,18,66,16,18
15603,2013,Ｊ２,Ｖ・ファーレン長崎,42,0,0,-3,0,66,18,48,19,19
15599,2013,Ｊ２,京都サンガF.C.,42,1,0,-3,0,70,27,67,14,20
15600,2013,Ｊ２,ヴィッセル神戸,42,3,3,3,1,80,45,75,23,21
15595,2013,Ｊ２,ガンバ大阪,42,1,1,0,0,86,60,98,15,22
15982,2014,Ｊ２,アビスパ福岡,1,1,0,-3,1,0,0,0,0,0
15980,2014,Ｊ２,カターレ富山,1,0,1,0,0,0,0,0,0,0
